sample_id,wav_path,start_time,end_time,tone,vowel,char,pinyin,region,site,speaker_id
0712_row_00035350,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/11黄山/01焦村/02林建华/ch1/0211.wav,2.6018,3.11021,高元音,i,移,211HSjczm10211移,11黄山,01焦村,02林建华
0712_row_00035351,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/11黄山/01焦村/02林建华/ch1/0212.wav,2.68154,2.99512,高元音,i,比,211HSjczm10212比,11黄山,01焦村,02林建华
0712_row_00035352,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/11黄山/01焦村/02林建华/ch1/0213.wav,2.29575,2.63845,高元音,i,屁,,11黄山,01焦村,02林建华
0712_row_00035353,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/11黄山/01焦村/02林建华/ch1/0214.wav,1.53286,1.98246,高元音,i,鼻,211HSjczm10214鼻,11黄山,01焦村,02林建华
0712_row_00035354,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/11黄山/01焦村/02林建华/ch1/0215.wav,3.53937,3.91794,中高元音,e,眉,211HSjczm10215眉,11黄山,01焦村,02林建华
0712_row_00035355,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/11黄山/01焦村/02林建华/ch1/0216.wav,1.39521,1.85181,高元音,i,地,,11黄山,01焦村,02林建华
0712_row_00035356,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/11黄山/01焦村/02林建华/ch1/0217.wav,1.86384,2.31947,高元音,i,梨,211HSjczm10217梨,11黄山,01焦村,02林建华
0712_row_00035357,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/11黄山/01焦村/02林建华/ch1/0219.wav,1.38181,1.87243,高元音,i,死,,11黄山,01焦村,02林建华
0712_row_00035358,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/11黄山/01焦村/02林建华/ch1/0220.wav,1.81351,2.2986,高元音,i,四,,11黄山,01焦村,02林建华
0712_row_00035359,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/11黄山/01焦村/02林建华/ch1/0221.wav,2.52948,2.97694,高元音,i,迟,211HSjczm10221迟,11黄山,01焦村,02林建华
0712_row_00035360,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/11黄山/01焦村/02林建华/ch1/0223.wav,1.93317,2.31507,高元音,i,指,211HSjczm10223指,11黄山,01焦村,02林建华
0712_row_00035361,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/11黄山/01焦村/02林建华/ch1/0224.wav,1.37231,1.81901,高元音,i,二,211HSjczm10224二,11黄山,01焦村,02林建华
0712_row_00035362,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/11黄山/01焦村/02林建华/ch1/0226.wav,2.09227,2.47651,高元音,i,器,,11黄山,01焦村,02林建华
0712_row_00035363,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/11黄山/01焦村/02林建华/ch1/0228.wav,1.92195,2.34693,高元音,i,李,,11黄山,01焦村,02林建华
0712_row_00035364,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/11黄山/01焦村/02林建华/ch1/0229.wav,1.90202,2.39365,高元音,i,子,,11黄山,01焦村,02林建华
0712_row_00035365,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/11黄山/01焦村/02林建华/ch1/0230.wav,1.43328,1.96983,高元音,i,字,211HSjczm10230字,11黄山,01焦村,02林建华
0712_row_00035366,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/11黄山/01焦村/02林建华/ch1/0231.wav,2.36624,2.81519,高元音,i,丝,,11黄山,01焦村,02林建华
0712_row_00035367,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/11黄山/01焦村/02林建华/ch1/0233.wav,1.66304,2.14016,高元音,i,寺,,11黄山,01焦村,02林建华
0712_row_00035368,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/11黄山/01焦村/02林建华/ch1/0234.wav,2.14079,2.5508,高元音,i,治,211HSjczm10234治,11黄山,01焦村,02林建华
0712_row_00035369,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/11黄山/01焦村/02林建华/ch1/0235.wav,3.12543,3.51372,高元音,i,柿,,11黄山,01焦村,02林建华
0712_row_00035370,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/11黄山/01焦村/02林建华/ch1/0237.wav,1.52714,1.99548,高元音,i,使,,11黄山,01焦村,02林建华
0712_row_00035371,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/11黄山/01焦村/02林建华/ch1/0238.wav,2.03985,2.49224,高元音,i,试,,11黄山,01焦村,02林建华
0712_row_00035372,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/11黄山/01焦村/02林建华/ch1/0240.wav,1.5579,1.94048,高元音,i,市,211HSjczm10240市,11黄山,01焦村,02林建华
0712_row_00035373,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/11黄山/01焦村/02林建华/ch1/0241.wav,1.97437,2.34657,高元音,i,耳,211HSjczm10241耳,11黄山,01焦村,02林建华
0712_row_00035374,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/11黄山/01焦村/02林建华/ch1/0242.wav,2.49393,2.95946,高元音,i,记,211HSjczm10242记,11黄山,01焦村,02林建华
0712_row_00035375,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/11黄山/01焦村/02林建华/ch1/0243.wav,1.92906,2.35183,高元音,i,棋,211HSjczm10243棋,11黄山,01焦村,02林建华
0712_row_00035376,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/11黄山/01焦村/02林建华/ch1/0245.wav,2.63767,3.06828,高元音,i,意,211HSjczm10245意,11黄山,01焦村,02林建华
0712_row_00035377,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/11黄山/01焦村/02林建华/ch1/0246.wav,1.86373,2.23052,高元音,i,几,211HSjczm10246几,11黄山,01焦村,02林建华
0712_row_00035378,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/11黄山/01焦村/02林建华/ch1/0247.wav,1.7557,2.32306,高元音,i,气,,11黄山,01焦村,02林建华
0712_row_00035379,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/11黄山/01焦村/02林建华/ch1/0248.wav,1.96609,2.47061,高元音,i,希,,11黄山,01焦村,02林建华
0712_row_00035380,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/11黄山/01焦村/02林建华/ch1/0252.wav,1.9734,2.44458,高元音,u,吹,,11黄山,01焦村,02林建华
0712_row_00035381,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/11黄山/01焦村/02林建华/ch1/0254.wav,1.54397,2.00787,高元音,u,规,211HSjczm10254规,11黄山,01焦村,02林建华
0712_row_00035382,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/11黄山/01焦村/02林建华/ch1/0255.wav,2.08836,2.48701,高元音,u,亏,211HSjczm10255亏,11黄山,01焦村,02林建华
0712_row_00035383,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/11黄山/01焦村/02林建华/ch1/0256.wav,1.96337,2.32981,高元音,u,跪,211HSjczm10256跪,11黄山,01焦村,02林建华
0712_row_00035384,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/11黄山/01焦村/02林建华/ch1/0257.wav,1.92077,2.36252,高元音,u,危,211HSjczm10257危,11黄山,01焦村,02林建华
0712_row_00035385,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/11黄山/01焦村/02林建华/ch1/0258.wav,0.91408,1.32578,高元音,u,类,211HSjczm10258类,11黄山,01焦村,02林建华
0712_row_00035386,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/11黄山/01焦村/02林建华/ch1/0259.wav,1.75158,2.19481,高元音,u,醉,211HSjczm10259醉,11黄山,01焦村,02林建华
0712_row_00035387,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/11黄山/01焦村/02林建华/ch1/0260.wav,1.93331,2.38108,高元音,u,追,211HSjczm10260追,11黄山,01焦村,02林建华
0712_row_00035388,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/11黄山/01焦村/02林建华/ch1/0261.wav,1.34703,1.77854,高元音,u,锤,211HSjczm10261锤,11黄山,01焦村,02林建华
0712_row_00035389,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/11黄山/01焦村/02林建华/ch1/0262.wav,1.21473,1.62619,高元音,u,水,,11黄山,01焦村,02林建华
0712_row_00035390,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/11黄山/01焦村/02林建华/ch1/0263.wav,1.82939,2.19375,高元音,u,龟,211HSjczm10263龟,11黄山,01焦村,02林建华
0712_row_00035391,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/11黄山/01焦村/02林建华/ch1/0265.wav,2.22298,2.58907,高元音,u,柜,211HSjczm10265柜,11黄山,01焦村,02林建华
0712_row_00035392,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/11黄山/01焦村/02林建华/ch1/0267.wav,1.44807,1.81121,中高元音,e,飞,211HSjczm10267飞,11黄山,01焦村,02林建华
0712_row_00035393,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/11黄山/01焦村/02林建华/ch1/0268.wav,2.20469,2.55004,中高元音,e,费,211HSjczm10268费,11黄山,01焦村,02林建华
0712_row_00035394,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/11黄山/01焦村/02林建华/ch1/0270.wav,2.20898,2.53132,中高元音,e,尾,211HSjczm10270尾,11黄山,01焦村,02林建华
0712_row_00035395,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/11黄山/01焦村/02林建华/ch1/0271.wav,1.71752,2.10322,中高元音,e,味,211HSjczm10271味,11黄山,01焦村,02林建华
0712_row_00035396,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/11黄山/01焦村/02林建华/ch1/0272.wav,1.86668,2.14423,高元音,u,鬼,211HSjczm10272鬼,11黄山,01焦村,02林建华
0712_row_00035397,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/11黄山/01焦村/02林建华/ch1/0273.wav,1.98461,2.309,高元音,u,贵,211HSjczm10273贵,11黄山,01焦村,02林建华
0712_row_00035398,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/11黄山/01焦村/02林建华/ch1/0274.wav,1.54614,1.95545,高元音,u,围,211HSjczm10274围,11黄山,01焦村,02林建华
0712_row_00035399,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/11黄山/01焦村/02林建华/ch1/0275.wav,1.32086,1.83612,高元音,u,胃,211HSjczm10275胃,11黄山,01焦村,02林建华
0712_row_00035400,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/11黄山/01焦村/02林建华/ch1/0278.wav,1.2801,1.83195,中低元音,ɔ,毛,,11黄山,01焦村,02林建华
0712_row_00035401,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/11黄山/01焦村/02林建华/ch1/0279.wav,1.10884,1.57263,低元音,a,帽,,11黄山,01焦村,02林建华
0712_row_00035402,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/11黄山/01焦村/02林建华/ch1/0283.wav,0.69725,1.03434,低元音,a,道,211HSjczm10283道,11黄山,01焦村,02林建华
0712_row_00035403,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/11黄山/01焦村/02林建华/ch1/0284.wav,1.79243,2.16821,中低元音,ɔ,脑,211HSjczm10284脑,11黄山,01焦村,02林建华
0712_row_00035404,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/11黄山/01焦村/02林建华/ch1/0285.wav,1.26554,1.60781,低元音,a,老,211HSjczm10285老,11黄山,01焦村,02林建华
0712_row_00035405,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/11黄山/01焦村/02林建华/ch1/0286.wav,1.04247,1.35363,中低元音,ɔ,早,211HSjczm10286早,11黄山,01焦村,02林建华
0712_row_00035406,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/11黄山/01焦村/02林建华/ch1/0287.wav,1.69099,1.99825,中低元音,ɔ,灶,211HSjczm10287灶,11黄山,01焦村,02林建华
0712_row_00035407,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/11黄山/01焦村/02林建华/ch1/0288.wav,2.29858,2.62584,中低元音,ɔ,草,,11黄山,01焦村,02林建华
0712_row_00035408,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/11黄山/01焦村/02林建华/ch1/0290.wav,2.56237,2.95212,中低元音,ɔ,造,,11黄山,01焦村,02林建华
0712_row_00035409,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/11黄山/01焦村/02林建华/ch1/0292.wav,1.89241,2.28181,低元音,a,高,211HSjczm10292高,11黄山,01焦村,02林建华
0712_row_00035410,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/11黄山/01焦村/02林建华/ch1/0295.wav,1.38659,1.73186,低元音,a,好,211HSjczm10295好,11黄山,01焦村,02林建华
0712_row_00035411,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/11黄山/01焦村/02林建华/ch1/0296.wav,1.78134,2.38931,低元音,a,号,,11黄山,01焦村,02林建华
0712_row_00035412,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/11黄山/01焦村/02林建华/ch1/0297.wav,2.37584,2.73774,中低元音,ɔ,包,211HSjczm10297包,11黄山,01焦村,02林建华
0712_row_00035413,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/11黄山/01焦村/02林建华/ch1/0299.wav,1.65798,1.99978,中低元音,ɔ,炮,211HSjczm10299炮,11黄山,01焦村,02林建华
0712_row_00035414,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/11黄山/01焦村/02林建华/ch1/0307.wav,1.62194,1.9557,低元音,a,敲,211HSjczm10307敲,11黄山,01焦村,02林建华
0712_row_00035415,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/11黄山/01焦村/02林建华/ch1/0308.wav,1.83935,2.27867,低元音,a,孝,,11黄山,01焦村,02林建华
0712_row_00035416,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/11黄山/01焦村/02林建华/ch1/0309.wav,1.78111,2.24326,低元音,a,校,211HSjczm10309校,11黄山,01焦村,02林建华
0712_row_00035417,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/11黄山/01焦村/02林建华/ch1/0317.wav,1.06683,1.42715,低元音,a,照,211HSjczm10317照,11黄山,01焦村,02林建华
0712_row_00035418,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/11黄山/01焦村/02林建华/ch1/0319.wav,1.93073,2.36505,低元音,a,绕,,11黄山,01焦村,02林建华
0712_row_00035419,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/11黄山/01焦村/02林建华/ch1/0320.wav,2.52568,3.00407,低元音,a,桥,211HSjczm10320桥,11黄山,01焦村,02林建华
0712_row_00035420,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/11黄山/01焦村/02林建华/ch1/0331.wav,2.26932,2.59807,高元音,u,母,211HSjczm10331母,11黄山,01焦村,02林建华
0712_row_00035421,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/11黄山/01焦村/02林建华/ch1/0333.wav,1.84764,2.22799,中高元音,o,偷,211HSjczm10333偷,11黄山,01焦村,02林建华
0712_row_00035422,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/11黄山/01焦村/02林建华/ch1/0334.wav,0.85378,1.24092,中高元音,o,头,211HSjczm10334头,11黄山,01焦村,02林建华
0712_row_00035423,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/11黄山/01焦村/02林建华/ch1/0337.wav,1.43393,1.77325,中高元音,o,走,211HSjczm10337走,11黄山,01焦村,02林建华
0712_row_00035424,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/11黄山/01焦村/02林建华/ch1/0341.wav,1.42834,1.80426,中高元音,o,够,211HSjczm10341够,11黄山,01焦村,02林建华
0712_row_00035425,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/11黄山/01焦村/02林建华/ch1/0342.wav,1.6101,1.96244,中高元音,o,口,,11黄山,01焦村,02林建华
0712_row_00035426,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/11黄山/01焦村/02林建华/ch1/0343.wav,2.09152,2.43592,中高元音,o,藕,211HSjczm10343藕,11黄山,01焦村,02林建华
0712_row_00035427,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/11黄山/01焦村/02林建华/ch1/0344.wav,1.90608,2.2523,中高元音,o,后,211HSjczm10344后,11黄山,01焦村,02林建华
0712_row_00035428,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/11黄山/01焦村/02林建华/ch1/0345.wav,2.03292,2.33174,中高元音,o,厚,211HSjczm10345厚,11黄山,01焦村,02林建华
0712_row_00035429,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/11黄山/01焦村/02林建华/ch1/0346.wav,2.05335,2.46984,高元音,u,富,211HSjczm10346富,11黄山,01焦村,02林建华
0712_row_00035430,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/11黄山/01焦村/02林建华/ch1/0347.wav,2.08629,2.47629,高元音,u,副,211HSjczm10347副,11黄山,01焦村,02林建华
0712_row_00035431,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/11黄山/01焦村/02林建华/ch1/0348.wav,1.9206,2.34198,高元音,u,浮,211HSjczm10348浮,11黄山,01焦村,02林建华
0712_row_00035432,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/11黄山/01焦村/02林建华/ch1/0349.wav,1.8056,2.1216,高元音,u,妇,211HSjczm10349妇,11黄山,01焦村,02林建华
0712_row_00035433,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/11黄山/01焦村/02林建华/ch1/0354.wav,1.40525,1.82594,中高元音,o,抽,,11黄山,01焦村,02林建华
0712_row_00035434,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/11黄山/01焦村/02林建华/ch1/0362.wav,1.87552,2.16005,中高元音,o,九,211HSjczm10362九,11黄山,01焦村,02林建华
0712_row_00035435,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/11黄山/01焦村/02林建华/ch1/0363.wav,1.99173,2.48706,中高元音,o,球,211HSjczm10363球,11黄山,01焦村,02林建华
0712_row_00035436,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/11黄山/01焦村/02林建华/ch1/0364.wav,1.36471,1.73411,中高元音,o,舅,211HSjczm10364舅,11黄山,01焦村,02林建华
0712_row_00035437,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/11黄山/01焦村/02林建华/ch1/0365.wav,1.38906,1.76372,中高元音,o,旧,211HSjczm10365旧,11黄山,01焦村,02林建华
0712_row_00035438,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/11黄山/01焦村/02林建华/ch1/0366.wav,1.0602,1.53955,中高元音,o,牛,,11黄山,01焦村,02林建华
0712_row_00035439,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/11黄山/01焦村/02林建华/ch1/0367.wav,1.6493,2.10813,中高元音,o,休,,11黄山,01焦村,02林建华
0712_row_00035440,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/11黄山/01焦村/02林建华/ch1/0368.wav,1.21426,1.63671,中高元音,o,优,211HSjczm10368优,11黄山,01焦村,02林建华
0712_row_00035441,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/11黄山/01焦村/02林建华/ch1/0369.wav,2.31246,2.76869,中高元音,o,有,211HSjczm10369有,11黄山,01焦村,02林建华
0712_row_00035442,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/11黄山/01焦村/02林建华/ch1/0370.wav,1.10192,1.51355,中高元音,o,右,211HSjczm10370右,11黄山,01焦村,02林建华
0712_row_00035443,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/11黄山/01焦村/02林建华/ch1/0371.wav,1.46618,1.99503,中高元音,o,油,211HSjczm10371油,11黄山,01焦村,02林建华
0712_row_00035444,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/11黄山/01焦村/02林建华/ch1/0373.wav,1.78001,2.2322,中高元音,o,幼,,11黄山,01焦村,02林建华
0712_row_00035445,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/11黄山/01焦村/02林建华/ch1/0376.wav,1.68077,2.13306,低元音,a,南,211HSjczm10376南,11黄山,01焦村,02林建华
0712_row_00035446,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/11黄山/01焦村/02林建华/ch1/0391.wav,1.5803,2.09062,低元音,a,三,,11黄山,01焦村,02林建华
0712_row_00035447,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/11黄山/01焦村/02林建华/ch1/0393.wav,1.20244,1.52568,低元音,a,敢,211HSjczm10393敢,11黄山,01焦村,02林建华
0712_row_00035448,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/11黄山/01焦村/02林建华/ch1/0394.wav,1.40908,1.81767,低元音,a,喊,211HSjczm10394喊,11黄山,01焦村,02林建华
0712_row_00035449,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/11黄山/01焦村/02林建华/ch1/0397.wav,1.21668,1.58584,低元音,a,赚,211HSjczm10397赚,11黄山,01焦村,02林建华
0712_row_00035450,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/11黄山/01焦村/02林建华/ch1/0399.wav,1.99407,2.38615,低元音,a,减,,11黄山,01焦村,02林建华
0712_row_00035451,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/11黄山/01焦村/02林建华/ch1/0400.wav,1.14918,1.61896,低元音,a,咸,211HSjczm10400咸,11黄山,01焦村,02林建华
0712_row_00035452,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/11黄山/01焦村/02林建华/ch1/0401.wav,0.84479,1.22577,低元音,a,插,211HSjczm10401插,11黄山,01焦村,02林建华
0712_row_00035453,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/11黄山/01焦村/02林建华/ch1/0405.wav,1.39829,1.77243,低元音,a,监,,11黄山,01焦村,02林建华
0712_row_00035454,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/11黄山/01焦村/02林建华/ch1/0406.wav,0.94237,1.35925,低元音,a,岩,,11黄山,01焦村,02林建华
0712_row_00035455,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/11黄山/01焦村/02林建华/ch1/0407.wav,1.02642,1.33365,低元音,a,甲,211HSjczm10407甲,11黄山,01焦村,02林建华
0712_row_00035456,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/11黄山/01焦村/02林建华/ch1/0411.wav,1.39894,1.87681,高元音,i,签,,11黄山,01焦村,02林建华
0712_row_00035457,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/11黄山/01焦村/02林建华/ch1/0412.wav,1.4915,1.77253,低元音,a,占,211HSjczm10412占,11黄山,01焦村,02林建华
0712_row_00035458,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/11黄山/01焦村/02林建华/ch1/0413.wav,0.98432,1.45326,低元音,a,染,,11黄山,01焦村,02林建华
0712_row_00035459,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/11黄山/01焦村/02林建华/ch1/0418.wav,1.65258,2.12307,低元音,a,炎,211HSjczm10418炎,11黄山,01焦村,02林建华
0712_row_00035460,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/11黄山/01焦村/02林建华/ch1/0419.wav,2.16964,2.65111,低元音,a,盐,211HSjczm10419盐,11黄山,01焦村,02林建华
0712_row_00035461,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/11黄山/01焦村/02林建华/ch1/0421.wav,1.51093,1.85413,中高元音,ə,折,211HSjczm10421折,11黄山,01焦村,02林建华
0712_row_00035462,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/11黄山/01焦村/02林建华/ch1/0422.wav,0.90563,1.41275,高元音,i,叶,,11黄山,01焦村,02林建华
0712_row_00035463,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/11黄山/01焦村/02林建华/ch1/0425.wav,1.62422,2.06163,低元音,a,严,211HSjczm10425严,11黄山,01焦村,02林建华
0712_row_00035464,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/11黄山/01焦村/02林建华/ch1/0434.wav,1.61598,1.99106,高元音,i,贴,211HSjczm10434贴,11黄山,01焦村,02林建华
0712_row_00035465,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/11黄山/01焦村/02林建华/ch1/0440.wav,0.87029,1.34441,高元音,i,林,211HSjczm10440林,11黄山,01焦村,02林建华
0712_row_00035466,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/11黄山/01焦村/02林建华/ch1/0442.wav,1.22026,1.7158,高元音,i,心,,11黄山,01焦村,02林建华
0712_row_00035467,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/11黄山/01焦村/02林建华/ch1/0443.wav,1.82145,2.29664,高元音,y,寻,,11黄山,01焦村,02林建华
0712_row_00035468,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/11黄山/01焦村/02林建华/ch1/0445.wav,1.35086,1.76771,低元音,a,参,,11黄山,01焦村,02林建华
0712_row_00035469,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/11黄山/01焦村/02林建华/ch1/0448.wav,1.55733,1.99349,高元音,i,任,,11黄山,01焦村,02林建华
0712_row_00035470,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/11黄山/01焦村/02林建华/ch1/0459.wav,1.74061,2.13747,高元音,i,及,211HSjczm10459及,11黄山,01焦村,02林建华
0712_row_00035471,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/11黄山/01焦村/02林建华/ch1/0461.wav,1.02451,1.44385,低元音,a,单,211HSjczm10461单,11黄山,01焦村,02林建华
0712_row_00035472,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/11黄山/01焦村/02林建华/ch1/0463.wav,1.49786,1.99158,低元音,a,弹,211HSjczm10463弹,11黄山,01焦村,02林建华
0712_row_00035473,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/11黄山/01焦村/02林建华/ch1/0464.wav,1.24414,1.73635,低元音,a,难,211HSjczm10464难,11黄山,01焦村,02林建华
0712_row_00035474,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/11黄山/01焦村/02林建华/ch1/0468.wav,0.93393,1.41549,低元音,a,伞,,11黄山,01焦村,02林建华
0712_row_00035475,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/11黄山/01焦村/02林建华/ch1/0469.wav,1.39848,1.83363,低元音,a,肝,211HSjczm10469肝,11黄山,01焦村,02林建华
0712_row_00035476,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/11黄山/01焦村/02林建华/ch1/0470.wav,2.15815,2.653,低元音,a,看,211HSjczm10470看,11黄山,01焦村,02林建华
0712_row_00035477,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/11黄山/01焦村/02林建华/ch1/0472.wav,1.11084,1.54233,低元音,a,汉,,11黄山,01焦村,02林建华
0712_row_00035478,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/11黄山/01焦村/02林建华/ch1/0474.wav,0.95585,1.41288,低元音,a,安,211HSjczm10474安,11黄山,01焦村,02林建华
0712_row_00035479,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/11黄山/01焦村/02林建华/ch1/0476.wav,0.92602,1.38173,低元音,a,辣,,11黄山,01焦村,02林建华
